venta_id,cliente_id,producto_id,categoria,cantidad,precio_unitario,subtotal,descuento,total,metodo_pago,fecha_venta
VEN-0013705,CLI-001085,PROD-00043,Deportes,3,3452.88,10358.64,576.69,9781.95,yape,2026-05-13 15:51:32.958148
VEN-0013706,CLI-000947,PROD-00197,Tecnologia,4,3291.07,13164.28,1667.74,11496.54,yape,2026-05-13 15:50:36.633229
VEN-0013707,CLI-009053,PROD-00459,Ropa,2,3645.46,7290.92,781.1,6509.82,plin,2026-05-13 15:49:26.353749
VEN-0013708,CLI-007231,PROD-00414,Hogar,5,2462.84,12314.2,326.79,11987.41,yape,2026-05-13 15:47:39.125342
VEN-0013709,CLI-004458,PROD-00061,Hogar,5,4676.58,23382.9,3073.55,20309.35,efectivo,2026-05-13 15:51:11.488127
VEN-0013710,CLI-005713,PROD-00417,Electronica,4,2735.83,10943.32,269.67,10673.65,yape,2026-05-13 15:51:11.821441
VEN-0013711,CLI-006545,PROD-00155,Electronica,2,4753.2,9506.4,388.23,9118.17,plin,2026-05-13 15:46:57.838775
VEN-0013712,CLI-003867,PROD-00352,Ropa,4,2011.15,8044.6,935.18,7109.42,plin,2026-05-13 15:49:12.989061
VEN-0013713,CLI-004039,PROD-00150,Ropa,1,4308.84,4308.84,100.81,4208.03,tarjeta,2026-05-13 15:51:47.930261
VEN-0013714,CLI-001821,PROD-00022,Tecnologia,2,1308.04,2616.08,376.91,2239.17,plin,2026-05-13 15:52:18.941561
VEN-0013715,CLI-003108,PROD-00017,Ropa,3,1830.44,5491.32,539.95,4951.37,plin,2026-05-13 15:50:17.280589
VEN-0013716,CLI-009695,PROD-00194,Ropa,1,3798.95,3798.95,88.57,3710.38,efectivo,2026-05-13 15:51:05.810510
VEN-0013717,CLI-007174,PROD-00133,Deportes,1,1211.74,1211.74,126.87,1084.87,tarjeta,2026-05-13 15:46:51.807390
VEN-0013718,CLI-007166,PROD-00079,Hogar,2,2429.53,4859.06,66.67,4792.39,tarjeta,2026-05-13 15:49:23.833656
VEN-0013719,CLI-008065,PROD-00086,Hogar,5,1331.95,6659.75,439.47,6220.28,efectivo,2026-05-13 15:48:38.811965
VEN-0013720,CLI-006747,PROD-00185,Tecnologia,4,2604.35,10417.4,558.44,9858.96,yape,2026-05-13 15:47:08.337235
VEN-0013721,CLI-003367,PROD-00118,Electronica,3,3438.59,10315.77,643.71,9672.06,yape,2026-05-13 15:51:06.783179
VEN-0013722,CLI-002906,PROD-00406,Tecnologia,2,2540.01,5080.02,405.59,4674.43,plin,2026-05-13 15:48:34.831846
VEN-0013723,CLI-009956,PROD-00197,Tecnologia,5,3291.07,16455.35,2375.87,14079.48,plin,2026-05-13 15:47:46.163727
VEN-0013724,CLI-006452,PROD-00436,Electronica,1,2050.11,2050.11,7.0,2043.11,efectivo,2026-05-13 15:46:52.575479
VEN-0013725,CLI-003726,PROD-00369,Electronica,1,4862.74,4862.74,693.48,4169.26,plin,2026-05-13 15:48:43.900778
VEN-0013726,CLI-007877,PROD-00434,Deportes,3,2499.41,7498.23,258.39,7239.84,efectivo,2026-05-13 15:48:28.672519
VEN-0013727,CLI-003142,PROD-00409,Deportes,4,1949.3,7797.2,257.55,7539.65,plin,2026-05-13 15:48:45.381332
VEN-0013728,CLI-008160,PROD-00428,Electronica,3,451.24,1353.72,82.79,1270.93,tarjeta,2026-05-13 15:48:32.092263
VEN-0013729,CLI-006263,PROD-00177,Electronica,3,4212.73,12638.19,224.61,12413.58,tarjeta,2026-05-13 15:51:03.972634
VEN-0013730,CLI-009453,PROD-00091,Hogar,3,1172.05,3516.15,396.89,3119.26,yape,2026-05-13 15:49:51.504399
VEN-0013731,CLI-004598,PROD-00360,Deportes,2,466.16,932.32,81.54,850.78,yape,2026-05-13 15:50:29.166010
VEN-0013732,CLI-006615,PROD-00070,Ropa,5,4571.51,22857.55,1641.09,21216.46,yape,2026-05-13 15:50:00.680383
VEN-0013733,CLI-001021,PROD-00177,Electronica,4,4212.73,16850.92,1198.15,15652.77,efectivo,2026-05-13 15:47:36.528299
VEN-0013734,CLI-000443,PROD-00440,Hogar,4,3020.49,12081.96,1293.68,10788.28,efectivo,2026-05-13 15:50:10.216740
VEN-0013735,CLI-001148,PROD-00432,Electronica,1,122.55,122.55,3.86,118.69,efectivo,2026-05-13 15:48:48.991617
VEN-0013736,CLI-001300,PROD-00061,Hogar,3,4676.58,14029.74,180.52,13849.22,tarjeta,2026-05-13 15:51:45.902659
VEN-0013737,CLI-009975,PROD-00170,Hogar,4,4864.32,19457.28,2583.54,16873.74,efectivo,2026-05-13 15:51:22.488544
VEN-0013738,CLI-005042,PROD-00321,Ropa,5,1220.36,6101.8,54.98,6046.82,tarjeta,2026-05-13 15:51:02.336397
VEN-0013739,CLI-006022,PROD-00411,Hogar,2,2804.88,5609.76,12.23,5597.53,plin,2026-05-13 15:51:29.016814
VEN-0013740,CLI-004578,PROD-00411,Hogar,3,2804.88,8414.64,90.62,8324.02,plin,2026-05-13 15:50:16.242603
VEN-0013741,CLI-006127,PROD-00331,Hogar,3,2633.11,7899.33,1050.75,6848.58,plin,2026-05-13 15:52:34.926452
VEN-0013742,CLI-008436,PROD-00109,Ropa,2,2084.35,4168.7,607.42,3561.28,tarjeta,2026-05-13 15:48:00.132251
VEN-0013743,CLI-001799,PROD-00023,Tecnologia,5,4632.64,23163.2,1698.22,21464.98,tarjeta,2026-05-13 15:49:19.406542
VEN-0013744,CLI-002755,PROD-00317,Deportes,5,2960.95,14804.75,354.71,14450.04,yape,2026-05-13 15:50:50.149901
VEN-0013745,CLI-003638,PROD-00023,Tecnologia,4,4632.64,18530.56,2438.45,16092.11,efectivo,2026-05-13 15:51:22.134212
VEN-0013746,CLI-003254,PROD-00090,Ropa,4,4084.44,16337.76,1065.86,15271.9,plin,2026-05-13 15:49:03.827503
VEN-0013747,CLI-009929,PROD-00213,Tecnologia,3,2084.82,6254.46,383.25,5871.21,plin,2026-05-13 15:49:48.636197
VEN-0013748,CLI-005413,PROD-00257,Tecnologia,5,3529.99,17649.95,2040.51,15609.44,efectivo,2026-05-13 15:47:29.707341
VEN-0013749,CLI-003237,PROD-00192,Deportes,2,2027.29,4054.58,127.94,3926.64,plin,2026-05-13 15:47:22.008451
VEN-0013750,CLI-001819,PROD-00244,Ropa,5,1813.19,9065.95,1355.27,7710.68,efectivo,2026-05-13 15:52:42.529161
VEN-0013751,CLI-003095,PROD-00097,Electronica,3,3111.51,9334.53,1080.58,8253.95,yape,2026-05-13 15:50:21.919607
VEN-0013752,CLI-000211,PROD-00371,Electronica,1,1228.41,1228.41,5.33,1223.08,tarjeta,2026-05-13 15:47:23.059080
VEN-0013753,CLI-003514,PROD-00159,Ropa,1,707.04,707.04,50.46,656.58,plin,2026-05-13 15:49:03.246376
VEN-0013754,CLI-007423,PROD-00495,Deportes,3,2628.84,7886.52,376.95,7509.57,tarjeta,2026-05-13 15:48:46.117374
VEN-0013755,CLI-005985,PROD-00332,Ropa,5,441.07,2205.35,257.61,1947.74,yape,2026-05-13 15:46:49.273081
VEN-0013756,CLI-002705,PROD-00306,Deportes,5,477.46,2387.3,168.57,2218.73,tarjeta,2026-05-13 15:49:23.324969
VEN-0013757,CLI-003635,PROD-00353,Hogar,4,2351.19,9404.76,24.69,9380.07,tarjeta,2026-05-13 15:47:37.630260
VEN-0013758,CLI-005265,PROD-00164,Hogar,2,4826.5,9653.0,297.42,9355.58,tarjeta,2026-05-13 15:48:07.287221
VEN-0013759,CLI-008986,PROD-00389,Ropa,2,846.07,1692.14,84.84,1607.3,yape,2026-05-13 15:47:32.221185
VEN-0013760,CLI-000765,PROD-00113,Ropa,3,1588.57,4765.71,31.38,4734.33,yape,2026-05-13 15:47:01.553775
VEN-0013761,CLI-009608,PROD-00319,Hogar,2,1935.91,3871.82,350.59,3521.23,yape,2026-05-13 15:49:45.325284
VEN-0013762,CLI-004856,PROD-00410,Ropa,4,4273.62,17094.48,219.15,16875.33,yape,2026-05-13 15:47:50.806757
VEN-0013763,CLI-007540,PROD-00044,Tecnologia,1,1308.98,1308.98,162.04,1146.94,yape,2026-05-13 15:47:36.172993
VEN-0013764,CLI-003577,PROD-00180,Hogar,2,549.22,1098.44,149.31,949.13,yape,2026-05-13 15:51:03.804692
VEN-0013765,CLI-001281,PROD-00129,Electronica,5,645.9,3229.5,254.26,2975.24,efectivo,2026-05-13 15:47:37.326221
VEN-0013766,CLI-005635,PROD-00374,Electronica,1,3072.72,3072.72,343.41,2729.31,tarjeta,2026-05-13 15:48:36.550738
VEN-0013767,CLI-004947,PROD-00254,Ropa,2,1831.45,3662.9,298.95,3363.95,plin,2026-05-13 15:48:27.688847
VEN-0013768,CLI-009008,PROD-00333,Electronica,4,1108.39,4433.56,175.24,4258.32,tarjeta,2026-05-13 15:47:55.434534
VEN-0013769,CLI-001539,PROD-00243,Tecnologia,5,1638.99,8194.95,514.36,7680.59,plin,2026-05-13 15:50:53.525278
VEN-0013770,CLI-005856,PROD-00413,Electronica,1,552.81,552.81,44.58,508.23,plin,2026-05-13 15:48:44.366610
VEN-0013771,CLI-007263,PROD-00338,Hogar,2,3259.15,6518.3,209.52,6308.78,plin,2026-05-13 15:49:29.470006
VEN-0013772,CLI-001961,PROD-00466,Deportes,1,3682.73,3682.73,325.89,3356.84,efectivo,2026-05-13 15:52:42.256844
VEN-0013773,CLI-008481,PROD-00222,Hogar,1,1663.32,1663.32,177.68,1485.64,tarjeta,2026-05-13 15:49:01.957474
VEN-0013774,CLI-002999,PROD-00131,Ropa,5,163.39,816.95,107.05,709.9,efectivo,2026-05-13 15:50:58.692837
VEN-0013775,CLI-001334,PROD-00127,Tecnologia,2,299.6,599.2,15.75,583.45,plin,2026-05-13 15:49:24.145371
VEN-0013776,CLI-005830,PROD-00192,Deportes,4,2027.29,8109.16,153.73,7955.43,plin,2026-05-13 15:51:18.736346
VEN-0013777,CLI-002174,PROD-00044,Tecnologia,5,1308.98,6544.9,295.05,6249.85,plin,2026-05-13 15:50:28.590285
VEN-0013778,CLI-008995,PROD-00311,Deportes,4,1225.2,4900.8,566.61,4334.19,efectivo,2026-05-13 15:47:58.962884
VEN-0013779,CLI-003632,PROD-00380,Deportes,1,4052.35,4052.35,254.55,3797.8,plin,2026-05-13 15:51:04.538630
VEN-0013780,CLI-007915,PROD-00088,Ropa,3,2606.29,7818.87,238.35,7580.52,efectivo,2026-05-13 15:50:03.234801
VEN-0013781,CLI-004066,PROD-00028,Deportes,1,729.21,729.21,94.67,634.54,tarjeta,2026-05-13 15:47:22.931821
VEN-0013782,CLI-008812,PROD-00342,Deportes,1,4625.47,4625.47,47.36,4578.11,plin,2026-05-13 15:49:11.621227
VEN-0013783,CLI-003898,PROD-00349,Electronica,4,2216.84,8867.36,50.57,8816.79,yape,2026-05-13 15:51:16.112808
VEN-0013784,CLI-008742,PROD-00132,Hogar,5,1792.74,8963.7,787.45,8176.25,yape,2026-05-13 15:52:17.984130
VEN-0013785,CLI-003468,PROD-00425,Electronica,2,3225.36,6450.72,572.95,5877.77,yape,2026-05-13 15:48:13.072136
VEN-0013786,CLI-001471,PROD-00278,Deportes,2,3611.13,7222.26,563.76,6658.5,yape,2026-05-13 15:50:33.066586
VEN-0013787,CLI-005497,PROD-00304,Deportes,3,2713.1,8139.3,287.87,7851.43,efectivo,2026-05-13 15:49:48.207834
VEN-0013788,CLI-005539,PROD-00028,Deportes,3,729.21,2187.63,243.62,1944.01,plin,2026-05-13 15:47:54.124676
VEN-0013789,CLI-006090,PROD-00206,Electronica,4,3402.29,13609.16,1532.0,12077.16,tarjeta,2026-05-13 15:49:21.281179
VEN-0013790,CLI-000787,PROD-00298,Tecnologia,2,4133.24,8266.48,770.3,7496.18,yape,2026-05-13 15:51:23.909061
VEN-0013791,CLI-002470,PROD-00454,Tecnologia,1,2220.02,2220.02,36.32,2183.7,efectivo,2026-05-13 15:49:09.512167
VEN-0013792,CLI-006740,PROD-00471,Electronica,1,598.46,598.46,19.92,578.54,tarjeta,2026-05-13 15:50:51.129666
VEN-0013793,CLI-008524,PROD-00360,Deportes,3,466.16,1398.48,6.65,1391.83,plin,2026-05-13 15:47:20.098347
VEN-0013794,CLI-003074,PROD-00201,Ropa,3,1186.78,3560.34,396.31,3164.03,plin,2026-05-13 15:49:40.164042
VEN-0013795,CLI-004314,PROD-00442,Deportes,4,3933.75,15735.0,918.62,14816.38,yape,2026-05-13 15:49:39.436587
VEN-0013796,CLI-005813,PROD-00226,Tecnologia,1,2804.6,2804.6,176.48,2628.12,yape,2026-05-13 15:51:16.771230
VEN-0013797,CLI-009047,PROD-00055,Ropa,1,790.71,790.71,108.91,681.8,efectivo,2026-05-13 15:51:12.051346
VEN-0013798,CLI-009213,PROD-00119,Tecnologia,4,3413.39,13653.56,2044.19,11609.37,plin,2026-05-13 15:52:26.291999
VEN-0013799,CLI-006103,PROD-00340,Electronica,5,1410.03,7050.15,244.79,6805.36,plin,2026-05-13 15:48:36.117697
VEN-0013800,CLI-009918,PROD-00440,Hogar,3,3020.49,9061.47,399.63,8661.84,efectivo,2026-05-13 15:46:54.481895
VEN-0013801,CLI-001737,PROD-00478,Tecnologia,5,290.72,1453.6,50.8,1402.8,plin,2026-05-13 15:48:50.393380
VEN-0013802,CLI-004037,PROD-00039,Deportes,4,2566.11,10264.44,1315.65,8948.79,efectivo,2026-05-13 15:51:23.302848
VEN-0013803,CLI-000629,PROD-00043,Deportes,4,3452.88,13811.52,363.3,13448.22,plin,2026-05-13 15:50:03.962232
VEN-0013804,CLI-002872,PROD-00286,Hogar,5,4499.41,22497.05,1017.56,21479.49,efectivo,2026-05-13 15:50:49.526253
VEN-0013805,CLI-004182,PROD-00245,Tecnologia,1,4320.23,4320.23,541.01,3779.22,yape,2026-05-13 15:52:27.510449
VEN-0013806,CLI-008717,PROD-00480,Electronica,3,3479.85,10439.55,559.38,9880.17,plin,2026-05-13 15:48:00.350897
VEN-0013807,CLI-006224,PROD-00417,Electronica,2,2735.83,5471.66,775.57,4696.09,efectivo,2026-05-13 15:48:27.099586
VEN-0013808,CLI-004087,PROD-00036,Tecnologia,5,4804.14,24020.7,1471.83,22548.87,plin,2026-05-13 15:47:44.984099
VEN-0013809,CLI-007250,PROD-00480,Electronica,2,3479.85,6959.7,823.25,6136.45,plin,2026-05-13 15:49:04.838340
VEN-0013810,CLI-004524,PROD-00464,Tecnologia,1,1635.7,1635.7,201.63,1434.07,yape,2026-05-13 15:48:10.092835
VEN-0013811,CLI-009581,PROD-00270,Tecnologia,4,220.56,882.24,34.53,847.71,yape,2026-05-13 15:51:17.531826
VEN-0013812,CLI-002892,PROD-00484,Tecnologia,1,3684.08,3684.08,120.01,3564.07,tarjeta,2026-05-13 15:51:15.591936
VEN-0013813,CLI-004009,PROD-00244,Ropa,4,1813.19,7252.76,398.49,6854.27,plin,2026-05-13 15:48:10.232597
VEN-0013814,CLI-004801,PROD-00498,Hogar,3,2342.24,7026.72,397.51,6629.21,plin,2026-05-13 15:49:57.666380
VEN-0013815,CLI-001116,PROD-00338,Hogar,4,3259.15,13036.6,211.7,12824.9,efectivo,2026-05-13 15:48:05.334784
VEN-0013816,CLI-004079,PROD-00384,Tecnologia,1,2064.0,2064.0,93.11,1970.89,plin,2026-05-13 15:49:20.587716
VEN-0013817,CLI-001685,PROD-00456,Ropa,4,569.41,2277.64,275.77,2001.87,plin,2026-05-13 15:52:11.812084
VEN-0013818,CLI-009934,PROD-00134,Hogar,4,3879.04,15516.16,1051.14,14465.02,tarjeta,2026-05-13 15:52:39.626838
VEN-0013819,CLI-002996,PROD-00211,Ropa,5,2803.43,14017.15,1362.78,12654.37,tarjeta,2026-05-13 15:51:39.507450
VEN-0013820,CLI-000880,PROD-00149,Hogar,5,2816.72,14083.6,1960.01,12123.59,plin,2026-05-13 15:48:50.057249
VEN-0013821,CLI-000673,PROD-00110,Electronica,4,500.32,2001.28,176.05,1825.23,yape,2026-05-13 15:48:48.561972
VEN-0013822,CLI-000984,PROD-00385,Ropa,3,4094.0,12282.0,481.75,11800.25,plin,2026-05-13 15:49:04.013152
VEN-0013823,CLI-007220,PROD-00303,Tecnologia,4,4797.96,19191.84,2758.86,16432.98,efectivo,2026-05-13 15:46:51.552384
VEN-0013824,CLI-001819,PROD-00005,Tecnologia,2,2748.1,5496.2,622.34,4873.86,efectivo,2026-05-13 15:50:54.716126
VEN-0013825,CLI-002883,PROD-00153,Tecnologia,1,1574.72,1574.72,100.52,1474.2,tarjeta,2026-05-13 15:50:01.528987
VEN-0013826,CLI-000196,PROD-00383,Ropa,1,1269.55,1269.55,129.19,1140.36,yape,2026-05-13 15:50:38.029790
VEN-0013827,CLI-007506,PROD-00147,Tecnologia,5,4313.29,21566.45,1464.97,20101.48,yape,2026-05-13 15:47:10.663889
VEN-0013828,CLI-003663,PROD-00194,Ropa,3,3798.95,11396.85,34.01,11362.84,efectivo,2026-05-13 15:50:49.069735
VEN-0013829,CLI-009438,PROD-00147,Tecnologia,3,4313.29,12939.87,670.44,12269.43,plin,2026-05-13 15:47:30.269783
VEN-0013830,CLI-007533,PROD-00383,Ropa,2,1269.55,2539.1,277.68,2261.42,yape,2026-05-13 15:48:51.733947
VEN-0013831,CLI-002298,PROD-00213,Tecnologia,1,2084.82,2084.82,63.92,2020.9,yape,2026-05-13 15:47:24.123295
VEN-0013832,CLI-005421,PROD-00467,Ropa,2,3916.02,7832.04,465.66,7366.38,plin,2026-05-13 15:49:22.589530
VEN-0013833,CLI-003092,PROD-00341,Ropa,1,3096.38,3096.38,151.11,2945.27,tarjeta,2026-05-13 15:47:30.646865
VEN-0013834,CLI-001997,PROD-00260,Electronica,5,1416.23,7081.15,569.51,6511.64,tarjeta,2026-05-13 15:47:00.440164
VEN-0013835,CLI-005655,PROD-00100,Ropa,3,3358.13,10074.39,945.74,9128.65,plin,2026-05-13 15:49:57.008754
VEN-0013836,CLI-007269,PROD-00054,Tecnologia,3,4782.71,14348.13,1362.12,12986.01,efectivo,2026-05-13 15:51:26.129187
VEN-0013837,CLI-002976,PROD-00388,Deportes,4,1139.75,4559.0,149.91,4409.09,plin,2026-05-13 15:48:17.849594
VEN-0013838,CLI-003326,PROD-00102,Deportes,4,872.95,3491.8,119.57,3372.23,efectivo,2026-05-13 15:48:48.306745
VEN-0013839,CLI-001705,PROD-00408,Hogar,1,87.23,87.23,11.67,75.56,plin,2026-05-13 15:48:57.921845
VEN-0013840,CLI-008158,PROD-00023,Tecnologia,3,4632.64,13897.92,1530.88,12367.04,efectivo,2026-05-13 15:52:37.426065
VEN-0013841,CLI-009923,PROD-00349,Electronica,5,2216.84,11084.2,1116.14,9968.06,tarjeta,2026-05-13 15:49:19.195506
VEN-0013842,CLI-009903,PROD-00143,Tecnologia,2,4102.92,8205.84,25.73,8180.11,efectivo,2026-05-13 15:47:22.483635
VEN-0013843,CLI-002521,PROD-00450,Ropa,5,189.59,947.95,85.12,862.83,efectivo,2026-05-13 15:49:58.535566
VEN-0013844,CLI-003030,PROD-00391,Ropa,5,3229.81,16149.05,308.85,15840.2,plin,2026-05-13 15:52:11.467459
VEN-0013845,CLI-007077,PROD-00185,Tecnologia,4,2604.35,10417.4,970.27,9447.13,efectivo,2026-05-13 15:52:45.922379
VEN-0013846,CLI-000330,PROD-00254,Ropa,5,1831.45,9157.25,1039.2,8118.05,efectivo,2026-05-13 15:48:37.691441
VEN-0013847,CLI-008322,PROD-00098,Tecnologia,2,3761.21,7522.42,1093.34,6429.08,efectivo,2026-05-13 15:52:04.335747
VEN-0013848,CLI-006799,PROD-00282,Hogar,3,3700.48,11101.44,868.63,10232.81,tarjeta,2026-05-13 15:51:33.053585
VEN-0013849,CLI-008946,PROD-00030,Deportes,4,3378.03,13512.12,537.38,12974.74,efectivo,2026-05-13 15:48:17.544833
VEN-0013850,CLI-008707,PROD-00356,Tecnologia,5,3899.22,19496.1,544.65,18951.45,tarjeta,2026-05-13 15:51:19.181285
VEN-0013851,CLI-004978,PROD-00113,Ropa,5,1588.57,7942.85,363.9,7578.95,efectivo,2026-05-13 15:48:42.850576
VEN-0013852,CLI-008184,PROD-00372,Hogar,2,3044.37,6088.74,56.45,6032.29,tarjeta,2026-05-13 15:52:03.285600
VEN-0013853,CLI-007927,PROD-00187,Tecnologia,5,1738.69,8693.45,378.53,8314.92,yape,2026-05-13 15:52:04.917019
VEN-0013854,CLI-005538,PROD-00147,Tecnologia,1,4313.29,4313.29,504.95,3808.34,tarjeta,2026-05-13 15:51:40.782827
VEN-0013855,CLI-000255,PROD-00348,Electronica,5,2079.26,10396.3,14.29,10382.01,plin,2026-05-13 15:51:39.643956
VEN-0013856,CLI-007327,PROD-00122,Deportes,4,4394.52,17578.08,2321.59,15256.49,yape,2026-05-13 15:46:53.478394
VEN-0013857,CLI-007439,PROD-00427,Deportes,4,1717.6,6870.4,134.47,6735.93,tarjeta,2026-05-13 15:51:41.512692
VEN-0013858,CLI-000917,PROD-00379,Electronica,2,1152.57,2305.14,277.49,2027.65,yape,2026-05-13 15:49:39.638199
VEN-0013859,CLI-008303,PROD-00350,Hogar,1,874.43,874.43,118.03,756.4,efectivo,2026-05-13 15:50:39.928116
VEN-0013860,CLI-004993,PROD-00442,Deportes,5,3933.75,19668.75,1903.06,17765.69,tarjeta,2026-05-13 15:51:47.572322
VEN-0013861,CLI-002962,PROD-00325,Electronica,2,2822.49,5644.98,198.57,5446.41,yape,2026-05-13 15:46:56.649425
VEN-0013862,CLI-007764,PROD-00113,Ropa,3,1588.57,4765.71,426.86,4338.85,plin,2026-05-13 15:49:01.910517
VEN-0013863,CLI-006398,PROD-00394,Ropa,5,1751.22,8756.1,202.17,8553.93,efectivo,2026-05-13 15:47:49.020188
VEN-0013864,CLI-001666,PROD-00444,Electronica,4,2064.25,8257.0,1031.75,7225.25,plin,2026-05-13 15:48:03.944859
VEN-0013865,CLI-000416,PROD-00480,Electronica,1,3479.85,3479.85,73.05,3406.8,plin,2026-05-13 15:47:28.698101
VEN-0013866,CLI-004775,PROD-00458,Tecnologia,2,2982.8,5965.6,591.42,5374.18,plin,2026-05-13 15:47:32.012122
VEN-0013867,CLI-007048,PROD-00364,Tecnologia,5,124.64,623.2,17.81,605.39,plin,2026-05-13 15:52:20.652302
VEN-0013868,CLI-002994,PROD-00188,Electronica,3,4045.93,12137.79,1258.99,10878.8,yape,2026-05-13 15:50:55.498938
VEN-0013869,CLI-003292,PROD-00451,Ropa,3,2646.15,7938.45,18.09,7920.36,yape,2026-05-13 15:50:29.650341
VEN-0013870,CLI-004872,PROD-00015,Ropa,3,1452.26,4356.78,364.23,3992.55,efectivo,2026-05-13 15:50:46.122134
VEN-0013871,CLI-003111,PROD-00247,Tecnologia,5,2612.3,13061.5,188.38,12873.12,efectivo,2026-05-13 15:49:23.478100
VEN-0013872,CLI-009367,PROD-00333,Electronica,2,1108.39,2216.78,104.74,2112.04,tarjeta,2026-05-13 15:49:51.252760
VEN-0013873,CLI-008550,PROD-00424,Hogar,5,2315.43,11577.15,895.41,10681.74,plin,2026-05-13 15:52:15.555196
VEN-0013874,CLI-009497,PROD-00110,Electronica,2,500.32,1000.64,19.24,981.4,yape,2026-05-13 15:51:54.377335
VEN-0013875,CLI-001479,PROD-00391,Ropa,3,3229.81,9689.43,1058.12,8631.31,tarjeta,2026-05-13 15:49:44.264596
VEN-0013876,CLI-003008,PROD-00335,Tecnologia,4,3341.73,13366.92,626.37,12740.55,tarjeta,2026-05-13 15:48:23.320890
VEN-0013877,CLI-009626,PROD-00273,Hogar,3,2526.25,7578.75,900.65,6678.1,efectivo,2026-05-13 15:50:55.163696
VEN-0013878,CLI-003090,PROD-00006,Deportes,1,3760.11,3760.11,197.76,3562.35,yape,2026-05-13 15:48:16.172988
VEN-0013879,CLI-010000,PROD-00073,Hogar,2,2179.37,4358.74,74.6,4284.14,yape,2026-05-13 15:50:14.635289
VEN-0013880,CLI-008827,PROD-00095,Hogar,1,1771.47,1771.47,54.76,1716.71,plin,2026-05-13 15:49:49.871092
VEN-0013881,CLI-009578,PROD-00185,Tecnologia,3,2604.35,7813.05,1039.07,6773.98,efectivo,2026-05-13 15:51:22.467823
VEN-0013882,CLI-000308,PROD-00154,Deportes,1,785.82,785.82,105.04,680.78,efectivo,2026-05-13 15:50:20.884878
VEN-0013883,CLI-001332,PROD-00025,Tecnologia,3,1138.13,3414.39,290.1,3124.29,plin,2026-05-13 15:51:56.715796
VEN-0013884,CLI-009470,PROD-00109,Ropa,3,2084.35,6253.05,513.92,5739.13,tarjeta,2026-05-13 15:50:54.231587
VEN-0013885,CLI-001480,PROD-00465,Ropa,2,91.96,183.92,19.48,164.44,tarjeta,2026-05-13 15:49:04.278110
VEN-0013886,CLI-004355,PROD-00478,Tecnologia,5,290.72,1453.6,118.91,1334.69,plin,2026-05-13 15:46:59.966368
VEN-0013887,CLI-008110,PROD-00426,Hogar,3,4373.41,13120.23,584.81,12535.42,efectivo,2026-05-13 15:51:13.510943
VEN-0013888,CLI-006500,PROD-00234,Deportes,1,683.51,683.51,30.2,653.31,yape,2026-05-13 15:48:22.720211
VEN-0013889,CLI-005502,PROD-00336,Deportes,3,4207.66,12622.98,1229.6,11393.38,efectivo,2026-05-13 15:50:00.759688
VEN-0013890,CLI-009818,PROD-00353,Hogar,1,2351.19,2351.19,322.25,2028.94,efectivo,2026-05-13 15:47:52.924669
VEN-0013891,CLI-005872,PROD-00134,Hogar,2,3879.04,7758.08,183.82,7574.26,efectivo,2026-05-13 15:50:09.748416
VEN-0013892,CLI-008411,PROD-00331,Hogar,2,2633.11,5266.22,29.65,5236.57,yape,2026-05-13 15:51:50.424510
VEN-0013893,CLI-005653,PROD-00048,Electronica,4,989.04,3956.16,206.03,3750.13,plin,2026-05-13 15:48:42.568998
VEN-0013894,CLI-008688,PROD-00459,Ropa,2,3645.46,7290.92,586.05,6704.87,yape,2026-05-13 15:50:17.075061
VEN-0013895,CLI-005569,PROD-00040,Deportes,3,4043.64,12130.92,167.1,11963.82,plin,2026-05-13 15:48:46.194237
VEN-0013896,CLI-009889,PROD-00430,Electronica,3,4592.4,13777.2,1484.15,12293.05,tarjeta,2026-05-13 15:48:43.850858
VEN-0013897,CLI-007092,PROD-00030,Deportes,1,3378.03,3378.03,499.25,2878.78,efectivo,2026-05-13 15:47:14.883664
VEN-0013898,CLI-003565,PROD-00378,Electronica,5,2231.51,11157.55,654.08,10503.47,tarjeta,2026-05-13 15:50:15.612319
VEN-0013899,CLI-006968,PROD-00432,Electronica,3,122.55,367.65,27.13,340.52,efectivo,2026-05-13 15:47:29.203212
VEN-0013900,CLI-009977,PROD-00203,Ropa,4,2880.45,11521.8,372.38,11149.42,plin,2026-05-13 15:52:30.187227
VEN-0013901,CLI-006195,PROD-00110,Electronica,1,500.32,500.32,1.22,499.1,yape,2026-05-13 15:47:53.445629
VEN-0013902,CLI-003315,PROD-00274,Electronica,1,2125.74,2125.74,229.58,1896.16,yape,2026-05-13 15:47:12.003870
VEN-0013903,CLI-007578,PROD-00285,Hogar,1,1033.77,1033.77,154.35,879.42,efectivo,2026-05-13 15:49:19.344832
VEN-0013904,CLI-001341,PROD-00173,Tecnologia,2,871.01,1742.02,52.9,1689.12,efectivo,2026-05-13 15:47:23.342778
VEN-0013905,CLI-000621,PROD-00154,Deportes,4,785.82,3143.28,138.24,3005.04,plin,2026-05-13 15:46:57.790698
VEN-0013906,CLI-003084,PROD-00129,Electronica,5,645.9,3229.5,219.68,3009.82,plin,2026-05-13 15:48:01.995015
VEN-0013907,CLI-005433,PROD-00500,Electronica,3,1847.89,5543.67,347.57,5196.1,efectivo,2026-05-13 15:49:22.256345
